case_id	case_tree	num_mutations
window1:107_92_38_11	(Sample2:0.00000,(Sample3:9.00000,Sample4:6.00000):17.00000,Sample1:0.00000);	28
window1:107_98_15_48	(Sample2:2.50000,(Sample3:6.50000,Sample4:16.50000):13.50000,Sample1:2.50000);	34
window1:107_92_70_77	(Sample2:0.00000,(Sample3:6.00000,Sample4:13.00000):18.00000,Sample1:0.00000);	32
window1:107_93_21_72	(Sample2:0.00000,(Sample3:10.00000,Sample4:10.00000):8.00000,Sample1:0.00000);	23
window1:107_96_12_77	(Sample2:1.00000,(Sample3:7.00000,Sample4:7.00000):24.00000,Sample1:0.00000);	35
window1:107_96_13_63	(Sample2:1.00000,(Sample3:12.00000,Sample4:3.00000):14.00000,Sample1:0.00000);	26
window1:107_91_39_23	(Sample2:3.50000,(Sample3:3.50000,Sample4:6.50000):17.50000,Sample1:6.50000);	32
window1:107_98_38_86	(Sample2:1.00000,(Sample3:10.00000,Sample4:3.00000):12.00000,Sample1:4.00000);	25
window1:107_96_80_28	(Sample2:1.00000,(Sample3:8.00000,Sample4:13.00000):9.00000,Sample1:0.00000);	25
window1:107_93_35_58	(Sample2:0.00000,(Sample3:17.00000,Sample4:5.00000):13.00000,Sample1:0.00000);	29
window1:107_93_13_14	(Sample2:0.00000,(Sample3:9.00000,Sample4:8.00000):17.00000,Sample1:0.00000);	29
window1:107_95_5_87	(Sample2:0.50000,(Sample3:5.50000,Sample4:2.50000):24.50000,Sample1:4.50000);	34
window1:107_98_60_48	(Sample2:2.00000,(Sample3:3.00000,Sample4:14.00000):16.00000,Sample1:3.00000);	32
window1:107_94_3_1	(Sample2:0.00000,(Sample3:11.00000,Sample4:15.00000):16.00000,Sample1:0.00000);	35
window1:107_96_13_85	(Sample2:1.00000,(Sample3:10.00000,Sample4:11.00000):16.00000,Sample1:0.00000);	32
window1:107_94_39_57	(Sample2:0.00000,(Sample3:15.00000,Sample4:13.00000):11.00000,Sample1:0.00000);	32
window1:107_98_46_42	(Sample2:3.50000,(Sample3:4.50000,Sample4:21.50000):8.50000,Sample1:1.50000);	31
window1:107_98_38_62	(Sample2:1.00000,(Sample3:8.00000,Sample4:5.00000):14.00000,Sample1:4.00000);	27
window1:107_96_15_23	(Sample2:1.00000,(Sample3:5.00000,Sample4:16.00000):16.00000,Sample1:0.00000);	32
window1:107_93_39_71	(Sample2:0.00000,(Sample3:17.00000,Sample4:13.00000):9.00000,Sample1:0.00000);	31
window1:107_98_5_48	(Sample2:3.00000,(Sample3:9.00000,Sample4:5.00000):25.00000,Sample1:2.00000);	39
window1:107_92_44_7	(Sample2:0.00000,(Sample3:5.00000,Sample4:11.00000):17.00000,Sample1:0.00000);	29
window1:107_94_55_58	(Sample2:0.00000,(Sample3:18.00000,Sample4:4.00000):14.00000,Sample1:0.00000);	30
window1:107_95_3_1	(Sample2:2.00000,(Sample3:13.00000,Sample4:13.00000):13.00000,Sample1:3.00000);	36
window1:107_97_38_1	(Sample2:2.00000,(Sample3:10.00000,Sample4:11.00000):16.00000,Sample1:2.00000);	34
window1:107_98_53_25	(Sample2:2.50000,(Sample3:3.50000,Sample4:19.50000):15.50000,Sample1:2.50000);	36
window1:107_91_15_26	(Sample2:2.00000,(Sample3:5.00000,Sample4:14.00000):8.00000,Sample1:8.00000);	29
window1:107_92_33_11	(Sample2:0.00000,(Sample3:16.00000,Sample4:6.00000):17.00000,Sample1:0.00000);	33
window1:107_93_54_11	(Sample2:0.00000,(Sample3:6.00000,Sample4:6.00000):17.00000,Sample1:0.00000);	26
window1:107_93_54_66	(Sample2:0.00000,(Sample3:10.00000,Sample4:5.00000):13.00000,Sample1:0.00000);	24
window1:107_97_70_42	(Sample2:2.00000,(Sample3:11.00000,Sample4:13.00000):13.00000,Sample1:2.00000);	34
window1:107_97_39_49	(Sample2:2.00000,(Sample3:12.00000,Sample4:14.00000):10.00000,Sample1:2.00000);	32
window1:107_98_70_76	(Sample2:0.50000,(Sample3:7.50000,Sample4:7.50000):12.50000,Sample1:4.50000);	27
window1:107_93_54_23	(Sample2:0.00000,(Sample3:7.00000,Sample4:16.00000):16.00000,Sample1:0.00000);	33
window1:107_93_13_72	(Sample2:0.00000,(Sample3:13.00000,Sample4:5.00000):13.00000,Sample1:0.00000);	26
window1:107_95_41_14	(Sample2:2.00000,(Sample3:15.00000,Sample4:11.00000):13.00000,Sample1:3.00000);	36
window1:107_98_13_4	(Sample2:2.00000,(Sample3:5.00000,Sample4:13.00000):17.00000,Sample1:3.00000);	34
window1:107_93_41_87	(Sample2:0.00000,(Sample3:7.00000,Sample4:6.00000):26.00000,Sample1:0.00000);	35
window1:107_95_36_49	(Sample2:2.00000,(Sample3:12.00000,Sample4:8.00000):15.00000,Sample1:3.00000);	33
window1:107_92_35_45	(Sample2:0.00000,(Sample3:5.00000,Sample4:4.00000):25.00000,Sample1:0.00000);	31
window1:107_97_33_61	(Sample2:2.50000,(Sample3:17.50000,Sample4:10.50000):12.50000,Sample1:1.50000);	36
window1:107_93_36_86	(Sample2:0.00000,(Sample3:17.00000,Sample4:4.00000):15.00000,Sample1:0.00000);	30
window1:107_95_60_58	(Sample2:3.00000,(Sample3:10.00000,Sample4:11.00000):7.00000,Sample1:2.00000);	26
window1:107_98_46_23	(Sample2:3.50000,(Sample3:2.50000,Sample4:21.50000):10.50000,Sample1:1.50000);	32
window1:107_95_18_49	(Sample2:2.50000,(Sample3:8.50000,Sample4:5.50000):17.50000,Sample1:2.50000);	31
window1:107_98_46_77	(Sample2:2.00000,(Sample3:2.00000,Sample4:17.00000):11.00000,Sample1:3.00000);	29
window1:107_96_46_86	(Sample2:1.00000,(Sample3:9.00000,Sample4:12.00000):7.00000,Sample1:0.00000);	23
window1:107_95_82_45	(Sample2:0.50000,(Sample3:2.50000,Sample4:5.50000):18.50000,Sample1:4.50000);	28
window1:107_93_15_17	(Sample2:0.00000,(Sample3:9.00000,Sample4:16.00000):12.00000,Sample1:0.00000);	30
window1:107_91_18_4	(Sample2:2.50000,(Sample3:4.50000,Sample4:9.50000):16.50000,Sample1:7.50000);	34
window1:107_97_38_87	(Sample2:2.00000,(Sample3:13.00000,Sample4:15.00000):13.00000,Sample1:2.00000);	37
window1:107_97_16_17	(Sample2:1.00000,(Sample3:11.00000,Sample4:9.00000):16.00000,Sample1:3.00000);	34
window1:107_98_53_85	(Sample2:3.50000,(Sample3:8.50000,Sample4:16.50000):10.50000,Sample1:1.50000);	33
window1:107_96_80_86	(Sample2:1.00000,(Sample3:8.00000,Sample4:10.00000):9.00000,Sample1:0.00000);	23
window1:107_91_5_40	(Sample2:2.00000,(Sample3:17.00000,Sample4:7.00000):7.00000,Sample1:8.00000);	32
window1:107_93_70_14	(Sample2:0.00000,(Sample3:7.00000,Sample4:8.00000):17.00000,Sample1:0.00000);	28
window1:107_96_21_78	(Sample2:0.50000,(Sample3:7.50000,Sample4:14.50000):10.50000,Sample1:0.50000);	27
window1:107_93_41_62	(Sample2:0.00000,(Sample3:13.00000,Sample4:3.00000):20.00000,Sample1:0.00000);	32
window1:107_91_12_86	(Sample2:1.50000,(Sample3:14.50000,Sample4:5.50000):6.50000,Sample1:8.50000);	29
window1:107_95_46_74	(Sample2:1.50000,(Sample3:2.50000,Sample4:24.50000):11.50000,Sample1:3.50000);	35
window1:107_91_55_87	(Sample2:1.00000,(Sample3:9.00000,Sample4:11.00000):13.00000,Sample1:9.00000);	35
window1:107_96_16_86	(Sample2:1.00000,(Sample3:15.00000,Sample4:4.00000):15.00000,Sample1:0.00000);	30
window1:107_93_36_11	(Sample2:0.00000,(Sample3:11.00000,Sample4:2.00000):21.00000,Sample1:0.00000);	30
window1:107_95_43_14	(Sample2:2.50000,(Sample3:5.50000,Sample4:9.50000):14.50000,Sample1:2.50000);	29
window1:107_98_18_48	(Sample2:1.00000,(Sample3:4.00000,Sample4:8.00000):22.00000,Sample1:4.00000);	34
window1:107_98_18_11	(Sample2:0.50000,(Sample3:10.50000,Sample4:2.50000):15.50000,Sample1:4.50000);	29
window1:107_95_60_11	(Sample2:0.50000,(Sample3:6.50000,Sample4:7.50000):10.50000,Sample1:4.50000);	24
window1:107_92_82_86	(Sample2:0.00000,(Sample3:13.00000,Sample4:7.00000):12.00000,Sample1:0.00000);	27
window1:107_91_53_4	(Sample2:3.00000,(Sample3:5.00000,Sample4:17.00000):9.00000,Sample1:7.00000);	33
window1:107_92_31_48	(Sample2:0.00000,(Sample3:8.00000,Sample4:22.00000):12.00000,Sample1:0.00000);	34
window1:107_96_36_8	(Sample2:1.00000,(Sample3:9.00000,Sample4:1.00000):23.00000,Sample1:0.00000);	31
window1:107_97_36_75	(Sample2:2.00000,(Sample3:12.00000,Sample4:9.00000):16.00000,Sample1:2.00000);	34
window1:107_98_53_58	(Sample2:2.00000,(Sample3:9.00000,Sample4:5.00000):10.00000,Sample1:3.00000);	24
window1:107_92_55_40	(Sample2:0.00000,(Sample3:14.00000,Sample4:2.00000):18.00000,Sample1:0.00000);	30
window1:107_92_15_7	(Sample2:0.00000,(Sample3:7.00000,Sample4:14.00000):14.00000,Sample1:0.00000);	29
window1:107_98_33_90	(Sample2:3.50000,(Sample3:13.50000,Sample4:5.50000):16.50000,Sample1:1.50000);	34
window1:107_93_5_78	(Sample2:0.00000,(Sample3:18.00000,Sample4:10.00000):16.00000,Sample1:0.00000);	37
window1:107_95_20_74	(Sample2:1.00000,(Sample3:5.00000,Sample4:21.00000):15.00000,Sample1:4.00000);	38
window1:107_95_12_25	(Sample2:0.50000,(Sample3:5.50000,Sample4:12.50000):20.50000,Sample1:4.50000);	37
window1:107_91_18_87	(Sample2:1.50000,(Sample3:6.50000,Sample4:9.50000):14.50000,Sample1:8.50000);	34
window1:107_94_44_19	(Sample2:0.00000,(Sample3:5.00000,Sample4:6.00000):17.00000,Sample1:0.00000);	25
window1:107_91_43_4	(Sample2:2.50000,(Sample3:5.50000,Sample4:16.50000):9.50000,Sample1:7.50000);	33
window1:107_92_54_25	(Sample2:0.00000,(Sample3:5.00000,Sample4:19.00000):18.00000,Sample1:0.00000);	36
window1:107_92_20_71	(Sample2:0.00000,(Sample3:14.00000,Sample4:13.00000):9.00000,Sample1:0.00000);	29
window1:107_96_44_85	(Sample2:1.00000,(Sample3:7.00000,Sample4:12.00000):15.00000,Sample1:0.00000);	30
window1:107_97_21_17	(Sample2:1.00000,(Sample3:4.00000,Sample4:14.00000):11.00000,Sample1:3.00000);	27
window1:107_97_21_28	(Sample2:2.50000,(Sample3:7.50000,Sample4:14.50000):7.50000,Sample1:1.50000);	27
window1:107_96_43_40	(Sample2:1.00000,(Sample3:6.00000,Sample4:2.00000):18.00000,Sample1:0.00000);	24
window1:107_93_12_28	(Sample2:0.00000,(Sample3:14.00000,Sample4:5.00000):17.00000,Sample1:0.00000);	31
window1:107_91_18_40	(Sample2:2.50000,(Sample3:8.50000,Sample4:1.50000):12.50000,Sample1:7.50000);	27
window1:107_96_44_40	(Sample2:1.00000,(Sample3:9.00000,Sample4:7.00000):13.00000,Sample1:0.00000);	25
window1:107_92_12_4	(Sample2:0.00000,(Sample3:9.00000,Sample4:10.00000):22.00000,Sample1:0.00000);	36
window1:107_91_31_74	(Sample2:2.00000,(Sample3:5.00000,Sample4:24.00000):8.00000,Sample1:8.00000);	37
window1:107_96_18_59	(Sample2:1.00000,(Sample3:18.00000,Sample4:0.00000):12.00000,Sample1:0.00000);	26
window1:107_95_54_77	(Sample2:1.00000,(Sample3:6.00000,Sample4:12.00000):14.00000,Sample1:4.00000);	31
window1:107_96_33_87	(Sample2:1.00000,(Sample3:8.00000,Sample4:7.00000):25.00000,Sample1:0.00000);	37
window1:107_98_39_40	(Sample2:3.00000,(Sample3:17.00000,Sample4:7.00000):9.00000,Sample1:2.00000);	30
window1:107_93_70_76	(Sample2:0.00000,(Sample3:7.00000,Sample4:8.00000):17.00000,Sample1:0.00000);	28
window1:107_94_20_74	(Sample2:0.00000,(Sample3:4.00000,Sample4:22.00000):19.00000,Sample1:0.00000);	38
window1:107_92_35_72	(Sample2:0.00000,(Sample3:18.00000,Sample4:6.00000):12.00000,Sample1:0.00000);	30
window1:107_95_55_17	(Sample2:0.50000,(Sample3:13.50000,Sample4:8.50000):14.50000,Sample1:4.50000);	34
window1:107_98_38_28	(Sample2:0.50000,(Sample3:8.50000,Sample4:3.50000):13.50000,Sample1:4.50000);	26
window1:107_98_44_63	(Sample2:3.00000,(Sample3:13.00000,Sample4:6.00000):8.00000,Sample1:2.00000);	26
window1:107_98_41_58	(Sample2:2.50000,(Sample3:20.50000,Sample4:4.50000):10.50000,Sample1:2.50000);	33
window1:107_97_20_17	(Sample2:0.50000,(Sample3:7.50000,Sample4:13.50000):11.50000,Sample1:3.50000);	30
window1:107_98_15_78	(Sample2:2.00000,(Sample3:13.00000,Sample4:14.00000):7.00000,Sample1:3.00000);	31
window1:107_95_36_61	(Sample2:2.00000,(Sample3:12.00000,Sample4:7.00000):15.00000,Sample1:3.00000);	33
window1:107_98_43_47	(Sample2:2.00000,(Sample3:9.00000,Sample4:7.00000):11.00000,Sample1:3.00000);	26
window1:107_92_41_71	(Sample2:0.00000,(Sample3:20.00000,Sample4:9.00000):13.00000,Sample1:0.00000);	34
window1:107_96_70_71	(Sample2:0.50000,(Sample3:9.50000,Sample4:6.50000):14.50000,Sample1:0.50000);	27
window1:107_92_60_14	(Sample2:0.00000,(Sample3:8.00000,Sample4:12.00000):13.00000,Sample1:0.00000);	28
window1:107_94_82_48	(Sample2:0.00000,(Sample3:1.00000,Sample4:10.00000):24.00000,Sample1:0.00000);	32
window1:107_97_16_45	(Sample2:0.50000,(Sample3:4.50000,Sample4:2.50000):22.50000,Sample1:3.50000);	30
window1:107_95_53_57	(Sample2:3.50000,(Sample3:4.50000,Sample4:9.50000):14.50000,Sample1:1.50000);	28
window1:107_96_82_74	(Sample2:1.00000,(Sample3:0.00000,Sample4:16.00000):25.00000,Sample1:0.00000);	37
window1:107_96_21_48	(Sample2:1.00000,(Sample3:3.00000,Sample4:19.00000):15.00000,Sample1:0.00000);	32
window1:107_92_80_85	(Sample2:0.00000,(Sample3:7.00000,Sample4:17.00000):10.00000,Sample1:0.00000);	28
window1:107_91_43_76	(Sample2:2.00000,(Sample3:7.00000,Sample4:10.00000):8.00000,Sample1:8.00000);	28
window1:107_94_53_58	(Sample2:0.00000,(Sample3:9.00000,Sample4:5.00000):13.00000,Sample1:0.00000);	23
window1:107_93_82_49	(Sample2:0.00000,(Sample3:9.00000,Sample4:8.00000):16.00000,Sample1:0.00000);	28
window1:107_92_18_71	(Sample2:0.00000,(Sample3:13.00000,Sample4:5.00000):17.00000,Sample1:0.00000);	30
window1:107_91_21_48	(Sample2:4.00000,(Sample3:4.00000,Sample4:18.00000):9.00000,Sample1:6.00000);	33
window1:107_96_3_23	(Sample2:1.00000,(Sample3:11.00000,Sample4:16.00000):16.00000,Sample1:0.00000);	37
window1:107_96_46_7	(Sample2:1.00000,(Sample3:4.00000,Sample4:16.00000):12.00000,Sample1:0.00000);	27
window1:107_93_55_58	(Sample2:0.00000,(Sample3:18.00000,Sample4:4.00000):14.00000,Sample1:0.00000);	30
window1:107_93_41_63	(Sample2:0.00000,(Sample3:19.00000,Sample4:3.00000):14.00000,Sample1:0.00000);	30
window1:107_97_15_57	(Sample2:2.00000,(Sample3:8.00000,Sample4:15.00000):9.00000,Sample1:2.00000);	29
window1:107_98_44_11	(Sample2:2.00000,(Sample3:9.00000,Sample4:6.00000):12.00000,Sample1:3.00000);	27
window1:107_96_36_63	(Sample2:1.00000,(Sample3:17.00000,Sample4:2.00000):15.00000,Sample1:0.00000);	30
window1:107_93_41_26	(Sample2:0.00000,(Sample3:8.00000,Sample4:5.00000):25.00000,Sample1:0.00000);	34
window1:107_93_38_66	(Sample2:0.00000,(Sample3:10.00000,Sample4:2.00000):16.00000,Sample1:0.00000);	25
window1:107_97_80_77	(Sample2:2.00000,(Sample3:6.00000,Sample4:16.00000):11.00000,Sample1:2.00000);	30
window1:107_97_44_8	(Sample2:2.50000,(Sample3:3.50000,Sample4:8.50000):15.50000,Sample1:1.50000);	27
window1:107_97_36_87	(Sample2:0.00000,(Sample3:8.00000,Sample4:8.00000):20.00000,Sample1:4.00000);	35
window1:107_98_3_66	(Sample2:2.50000,(Sample3:10.50000,Sample4:2.50000):13.50000,Sample1:2.50000);	27
window1:107_95_43_63	(Sample2:2.50000,(Sample3:8.50000,Sample4:4.50000):11.50000,Sample1:2.50000);	25
window1:107_98_82_63	(Sample2:2.00000,(Sample3:13.00000,Sample4:5.00000):9.00000,Sample1:3.00000);	26
window1:107_91_82_17	(Sample2:3.50000,(Sample3:5.50000,Sample4:11.50000):11.50000,Sample1:6.50000);	31
window1:107_98_41_8	(Sample2:2.50000,(Sample3:14.50000,Sample4:4.50000):16.50000,Sample1:2.50000);	34
window1:107_94_46_28	(Sample2:0.00000,(Sample3:6.00000,Sample4:12.00000):10.00000,Sample1:0.00000);	23
window1:107_97_39_76	(Sample2:2.00000,(Sample3:14.00000,Sample4:17.00000):8.00000,Sample1:2.00000);	34
window1:107_96_36_90	(Sample2:1.00000,(Sample3:14.00000,Sample4:4.00000):18.00000,Sample1:0.00000);	32
window1:107_96_55_42	(Sample2:1.00000,(Sample3:11.00000,Sample4:9.00000):21.00000,Sample1:0.00000);	36
window1:107_91_44_28	(Sample2:3.50000,(Sample3:9.50000,Sample4:10.50000):5.50000,Sample1:6.50000);	28
window1:107_91_80_7	(Sample2:4.50000,(Sample3:6.50000,Sample4:14.50000):6.50000,Sample1:5.50000);	29
window1:107_94_18_11	(Sample2:0.00000,(Sample3:10.00000,Sample4:3.00000):20.00000,Sample1:0.00000);	29
window1:107_96_13_75	(Sample2:0.50000,(Sample3:9.50000,Sample4:7.50000):16.50000,Sample1:0.50000);	30
window1:107_95_70_40	(Sample2:2.00000,(Sample3:8.00000,Sample4:4.00000):13.00000,Sample1:3.00000);	25
window1:107_98_80_23	(Sample2:4.00000,(Sample3:3.00000,Sample4:20.00000):12.00000,Sample1:1.00000);	33
window1:107_94_38_77	(Sample2:0.00000,(Sample3:9.00000,Sample4:14.00000):17.00000,Sample1:0.00000);	34
window1:107_94_33_86	(Sample2:0.00000,(Sample3:20.00000,Sample4:6.00000):13.00000,Sample1:0.00000);	32
window1:107_97_21_8	(Sample2:2.50000,(Sample3:4.50000,Sample4:13.50000):10.50000,Sample1:1.50000);	27
window1:107_92_53_8	(Sample2:0.00000,(Sample3:4.00000,Sample4:6.00000):18.00000,Sample1:0.00000);	25
window1:107_94_70_57	(Sample2:0.00000,(Sample3:7.00000,Sample4:7.00000):17.00000,Sample1:0.00000);	27
window1:107_93_33_25	(Sample2:0.00000,(Sample3:7.00000,Sample4:11.00000):26.00000,Sample1:0.00000);	39
window1:107_95_82_47	(Sample2:3.00000,(Sample3:10.00000,Sample4:9.00000):11.00000,Sample1:2.00000);	29
window1:107_93_80_7	(Sample2:0.00000,(Sample3:5.00000,Sample4:16.00000):12.00000,Sample1:0.00000);	27
window1:107_98_3_87	(Sample2:3.50000,(Sample3:9.50000,Sample4:17.50000):14.50000,Sample1:1.50000);	38
window1:107_97_80_19	(Sample2:4.00000,(Sample3:8.00000,Sample4:14.00000):9.00000,Sample1:0.00000);	28
window1:107_97_43_28	(Sample2:4.00000,(Sample3:8.00000,Sample4:6.00000):16.00000,Sample1:0.00000);	29
window1:107_93_36_63	(Sample2:0.00000,(Sample3:17.00000,Sample4:2.00000):15.00000,Sample1:0.00000);	29
window1:107_95_21_42	(Sample2:1.50000,(Sample3:6.50000,Sample4:15.50000):9.50000,Sample1:3.50000);	29
window1:107_91_33_1	(Sample2:2.00000,(Sample3:6.00000,Sample4:6.00000):18.00000,Sample1:8.00000);	34
window1:107_95_15_71	(Sample2:4.00000,(Sample3:11.00000,Sample4:14.00000):8.00000,Sample1:1.00000);	30
window1:107_96_16_11	(Sample2:1.00000,(Sample3:8.00000,Sample4:1.00000):22.00000,Sample1:0.00000);	29
window1:107_92_41_14	(Sample2:0.00000,(Sample3:17.00000,Sample4:9.00000):16.00000,Sample1:0.00000);	35
window1:107_93_41_47	(Sample2:0.00000,(Sample3:19.00000,Sample4:6.00000):14.00000,Sample1:0.00000);	32
window1:107_98_3_47	(Sample2:2.50000,(Sample3:9.50000,Sample4:3.50000):14.50000,Sample1:2.50000);	28
window1:107_94_46_40	(Sample2:0.00000,(Sample3:4.00000,Sample4:8.00000):12.00000,Sample1:0.00000);	21
window1:107_91_21_74	(Sample2:3.00000,(Sample3:4.00000,Sample4:23.00000):9.00000,Sample1:7.00000);	36
window1:107_91_35_75	(Sample2:1.00000,(Sample3:12.00000,Sample4:9.00000):8.00000,Sample1:9.00000);	31
window1:107_97_31_75	(Sample2:4.00000,(Sample3:4.00000,Sample4:9.00000):16.00000,Sample1:0.00000);	28
window1:107_91_43_59	(Sample2:4.00000,(Sample3:11.00000,Sample4:5.00000):4.00000,Sample1:6.00000);	23
window1:107_94_60_87	(Sample2:0.00000,(Sample3:5.00000,Sample4:16.00000):16.00000,Sample1:0.00000);	31
window1:107_95_12_76	(Sample2:2.50000,(Sample3:10.50000,Sample4:9.50000):15.50000,Sample1:2.50000);	34
window1:107_93_46_78	(Sample2:0.00000,(Sample3:4.00000,Sample4:14.00000):12.00000,Sample1:0.00000);	25
window1:107_94_16_28	(Sample2:0.00000,(Sample3:13.00000,Sample4:5.00000):17.00000,Sample1:0.00000);	30
window1:107_92_82_62	(Sample2:0.00000,(Sample3:8.00000,Sample4:6.00000):17.00000,Sample1:0.00000);	27
window1:107_91_38_63	(Sample2:1.50000,(Sample3:9.50000,Sample4:3.50000):6.50000,Sample1:8.50000);	23
window1:107_93_13_63	(Sample2:0.00000,(Sample3:12.00000,Sample4:3.00000):14.00000,Sample1:0.00000);	25
window1:107_94_82_77	(Sample2:0.00000,(Sample3:3.00000,Sample4:9.00000):22.00000,Sample1:0.00000);	31
window1:107_93_35_28	(Sample2:0.00000,(Sample3:14.00000,Sample4:6.00000):16.00000,Sample1:0.00000);	31
window1:107_94_20_77	(Sample2:0.00000,(Sample3:7.00000,Sample4:15.00000):16.00000,Sample1:0.00000);	32
window1:107_92_38_19	(Sample2:0.00000,(Sample3:8.00000,Sample4:5.00000):18.00000,Sample1:0.00000);	27
window1:107_94_55_66	(Sample2:0.00000,(Sample3:18.00000,Sample4:4.00000):14.00000,Sample1:0.00000);	30
window1:107_93_22_47	(Sample2:0.00000,(Sample3:10.00000,Sample4:8.00000):12.00000,Sample1:0.00000);	25
window1:107_94_70_62	(Sample2:0.00000,(Sample3:5.00000,Sample4:4.00000):19.00000,Sample1:0.00000);	25
window1:107_96_36_85	(Sample2:1.00000,(Sample3:13.00000,Sample4:8.00000):19.00000,Sample1:0.00000);	35
window1:107_95_22_71	(Sample2:3.00000,(Sample3:7.00000,Sample4:11.00000):11.00000,Sample1:2.00000);	28
window1:107_96_41_14	(Sample2:0.50000,(Sample3:17.50000,Sample4:8.50000):15.50000,Sample1:0.50000);	35
window1:107_91_21_58	(Sample3:12.00000,(Sample2:3.00000,Sample4:9.00000):2.00000,Sample1:6.00000);	24
window1:107_94_15_71	(Sample2:0.00000,(Sample3:12.00000,Sample4:13.00000):9.00000,Sample1:0.00000);	27
window1:107_97_53_59	(Sample2:4.00000,(Sample3:12.00000,Sample4:2.00000):10.00000,Sample1:0.00000);	23
window1:107_91_82_40	(Sample2:3.00000,(Sample3:9.00000,Sample4:6.00000):8.00000,Sample1:7.00000);	26
window1:107_93_38_62	(Sample2:0.00000,(Sample3:8.00000,Sample4:5.00000):18.00000,Sample1:0.00000);	27
window1:107_92_31_45	(Sample2:0.00000,(Sample3:8.00000,Sample4:17.00000):12.00000,Sample1:0.00000);	30
window1:107_96_21_49	(Sample2:0.50000,(Sample3:7.50000,Sample4:12.50000):10.50000,Sample1:0.50000);	26
window1:107_92_44_1	(Sample2:0.00000,(Sample3:2.00000,Sample4:11.00000):20.00000,Sample1:0.00000);	29
window1:107_95_31_45	(Sample2:2.00000,(Sample3:10.00000,Sample4:15.00000):9.00000,Sample1:3.00000);	31
window1:107_91_15_85	(Sample2:3.00000,(Sample3:6.00000,Sample4:14.00000):7.00000,Sample1:7.00000);	29
window1:107_94_13_71	(Sample2:0.00000,(Sample3:11.00000,Sample4:7.00000):15.00000,Sample1:0.00000);	28
window1:107_91_46_76	(Sample2:4.50000,(Sample3:6.50000,Sample4:12.50000):5.50000,Sample1:5.50000);	27
window1:107_93_21_74	(Sample2:0.00000,(Sample3:2.00000,Sample4:25.00000):16.00000,Sample1:0.00000);	36
window1:107_97_38_77	(Sample2:2.00000,(Sample3:11.00000,Sample4:12.00000):15.00000,Sample1:2.00000);	35
window1:107_94_5_72	(Sample2:0.00000,(Sample3:23.00000,Sample4:7.00000):11.00000,Sample1:0.00000);	33
window1:107_98_13_86	(Sample2:1.00000,(Sample3:12.00000,Sample4:5.00000):10.00000,Sample1:4.00000);	26
window1:107_91_31_71	(Sample2:3.50000,(Sample3:8.50000,Sample4:11.50000):4.50000,Sample1:6.50000);	27
window1:107_92_70_25	(Sample2:0.00000,(Sample3:5.00000,Sample4:18.00000):19.00000,Sample1:0.00000);	36
window1:107_95_22_77	(Sample2:0.50000,(Sample3:2.50000,Sample4:10.50000):15.50000,Sample1:4.50000);	29
window1:107_97_39_47	(Sample2:2.00000,(Sample3:14.00000,Sample4:12.00000):8.00000,Sample1:2.00000);	30
window1:107_92_70_8	(Sample2:0.00000,(Sample3:5.00000,Sample4:5.00000):19.00000,Sample1:0.00000);	26
